port_name,country,lat,lon,source_file,lat_lon_status,vessel_count_total
Incheon,Korea,37.44435778,126.6200824,world_ports_master.csv,REAL,6873
Port Dickson,Malaysia,2.549916819,101.7895789,world_ports_master.csv,REAL,472
Liepaja,Latvia,56.5355915,21.01765515,world_ports_master.csv,REAL,1119
Gunsan,Korea,35.97369768,126.5946012,world_ports_master.csv,REAL,748
Port Klang,Malaysia,2.972594826,101.3403063,world_ports_master.csv,REAL,11273
Riga,Latvia,57.01806495,24.08662097,world_ports_master.csv,REAL,2683
Masan,Korea,35.20010332,128.645445,world_ports_master.csv,REAL,547
Penang,Malaysia,5.379749741,100.3899815,world_ports_master.csv,REAL,1789
Pohang,Korea,36.03523852,129.4087348,world_ports_master.csv,REAL,2234
Ventspils,Latvia,57.40540164,21.57705747,world_ports_master.csv,REAL,687
Busan,Korea,35.08955067,128.9385952,world_ports_master.csv,REAL,19994
Port of Sabah,Malaysia,6.074811315,116.1258948,world_ports_master.csv,REAL,730
Lobito,Angola,-12.34349429,13.56555783,world_ports_master.csv,REAL,215
Pyeongtaek,Korea,36.97512759,126.7846279,world_ports_master.csv,REAL,5022
Tanjung Pelepas,Malaysia,1.349982803,103.5464032,world_ports_master.csv,REAL,5473
Luanda,Angola,-8.781235499,13.28810369,world_ports_master.csv,REAL,1232
Donghae,Korea,37.4880914,129.1384589,world_ports_master.csv,REAL,933
Tg Mani,Malaysia,2.150721317,111.3371532,world_ports_master.csv,REAL,66
Malongo,Angola,-5.39313631,12.20437817,world_ports_master.csv,REAL,17
Ulsan,Korea,35.48647294,129.3780838,world_ports_master.csv,REAL,11795
Victoria,Malaysia,5.25942875,115.2377077,world_ports_master.csv,REAL,386
Namibe,Angola,-15.15855926,12.13506095,world_ports_master.csv,REAL,146
Dakar,Senegal,14.6834604,-17.42610193,world_ports_master.csv,REAL,1505
Bissau,Guinea-Bissau,11.85997214,-15.5761805,world_ports_master.csv,REAL,169
Soyo Angola LNG Terminal,Angola,-6.122821698,12.33723744,world_ports_master.csv,REAL,240
Dar Es Salaam,Tanzania,-6.843548595,39.29619624,world_ports_master.csv,REAL,907
Bonny,Nigeria,4.420690388,7.157020932,world_ports_master.csv,REAL,333
Lome,Togo,6.144824676,1.282708954,world_ports_master.csv,REAL,1409
Zanzibar,Tanzania,-6.156445914,39.19253473,world_ports_master.csv,REAL,267
Calabar,Nigeria,5.007882924,8.325139169,world_ports_master.csv,REAL,144
Luderitz Bay,Namibia,-26.64124097,15.15325258,world_ports_master.csv,REAL,72
Degrad Des Cannes,French Guiana,4.857107667,-52.27523014,world_ports_master.csv,REAL,214
Koko,Nigeria,5.999492393,5.460395648,world_ports_master.csv,REAL,141
Walvis Bay,Namibia,-22.95358268,14.48950621,world_ports_master.csv,REAL,536
Saint-Laurent-du-Maroni,French Guiana,5.494341708,-54.03546538,world_ports_master.csv,REAL,9
Lagos,Nigeria,6.447337,3.334134321,world_ports_master.csv,REAL,2054
Luganville,Vanuatu,-15.51471654,167.1900857,world_ports_master.csv,REAL,65
Vassiliko,Cyprus,34.72313086,33.31349019,world_ports_master.csv,REAL,545
Onne,Nigeria,4.688025553,7.158459417,world_ports_master.csv,REAL,335
Port Vila,Vanuatu,-17.75583988,168.3019318,world_ports_master.csv,REAL,122
Port Harcourt,Nigeria,4.765986905,7.006065503,world_ports_master.csv,REAL,258
Larnaca,Cyprus,34.92954956,33.64155775,world_ports_master.csv,REAL,364
Sapele,Nigeria,5.921430709,5.647356031,world_ports_master.csv,REAL,127
Macau,Macao SAR,22.15538395,113.5578462,world_ports_master.csv,REAL,314
Limassol,Cyprus,34.65066808,33.01521264,world_ports_master.csv,REAL,1094
Warri,Nigeria,5.516631504,5.721271738,world_ports_master.csv,REAL,249
Male,Maldives,4.188648639,73.49198324,world_ports_master.csv,REAL,610
Dili,Timor-Leste,-8.548699467,125.561537,world_ports_master.csv,REAL,92
Brades,Montserrat,16.80337933,-62.20515712,world_ports_master.csv,REAL,67
Marsaxlokk,Malta,35.821634,14.53796169,world_ports_master.csv,REAL,2548
Hera port,Timor-Leste,-8.536869778,125.6890104,world_ports_master.csv,REAL,12
Plymouth,Montserrat,16.70433595,-62.22183849,world_ports_master.csv,REAL,10
Valletta,Malta,35.87751281,14.49900138,world_ports_master.csv,REAL,1278
Djibouti,Djibouti,11.59746443,43.10371866,world_ports_master.csv,REAL,1296
Brake,Germany,53.34359213,8.489910106,world_ports_master.csv,REAL,954
Douala,Cameroon,4.052880865,9.683368801,world_ports_master.csv,REAL,925
Matadi,Democratic Republic of the Congo,-5.827041369,13.44436672,world_ports_master.csv,REAL,424
Port De Kribi,Cameroon,2.724930864,9.861209106,world_ports_master.csv,REAL,251
Bremen,Germany,53.09476546,8.777095691,world_ports_master.csv,REAL,1106
Port Sultan Qaboos,Oman,23.62884171,58.56595296,world_ports_master.csv,REAL,94
Durres,Albania,41.34064126,19.4439999,world_ports_master.csv,REAL,295
Bremerhaven,Germany,53.54944124,8.555056667,world_ports_master.csv,REAL,4555
Salalah,Oman,16.94229498,54.0083198,world_ports_master.csv,REAL,1645
Vlora,Albania,40.4627,19.46680195,world_ports_master.csv,REAL,58
Brunsbuettel,Germany,53.90367488,9.185432327,world_ports_master.csv,REAL,2629
Duqm,Oman,19.67066724,57.71736119,world_ports_master.csv,REAL,332
Port de Longoni,Mayotte,-12.72484002,45.16784536,world_ports_master.csv,REAL,131
Cuxhaven,Germany,53.85279364,8.721034288,world_ports_master.csv,REAL,998
Emden,Germany,53.34580452,7.18370007,world_ports_master.csv,REAL,1018
Hamburg,Germany,53.51640056,9.964294338,world_ports_master.csv,REAL,6740
Husum,Germany,54.47157026,9.036434712,world_ports_master.csv,REAL,138
Kiel,Germany,54.3251823,10.15896988,world_ports_master.csv,REAL,421
Lubeck-Travemunde,Germany,53.94223397,10.8560553,world_ports_master.csv,REAL,1195
Rostock,Germany,54.13941739,12.11018087,world_ports_master.csv,REAL,2140
Sassnitz,Germany,54.4854516,13.58980771,world_ports_master.csv,REAL,205
Wilhelmshaven,Germany,53.58031398,8.124443685,world_ports_master.csv,REAL,1231
Wismar,Germany,53.90490174,11.45383655,world_ports_master.csv,REAL,654
Brighton,Trinidad and Tobago,10.24717124,-61.62976162,world_ports_master.csv,REAL,49
Chaguaramas,Trinidad and Tobago,10.68085281,-61.64037575,world_ports_master.csv,REAL,50
Galeota Point Terminal,Trinidad and Tobago,10.13808371,-61.00209707,world_ports_master.csv,REAL,0
Point Fortin,Trinidad and Tobago,10.18175591,-61.6896661,world_ports_master.csv,REAL,136
Point Lisas,Trinidad and Tobago,10.39707382,-61.48116584,world_ports_master.csv,REAL,1209
Pointe A Pierre,Trinidad and Tobago,10.32409682,-61.45449435,world_ports_master.csv,REAL,573
Port of Spain,Trinidad and Tobago,10.65273439,-61.52018429,world_ports_master.csv,REAL,769
Buchanan,Liberia,5.865644367,-10.04409801,world_ports_master.csv,REAL,125
Monrovia,Liberia,6.341981659,-10.79402873,world_ports_master.csv,REAL,250
Buenos Aires,Argentina,-34.61975015,-58.35237171,world_ports_master.csv,REAL,1376
Campana,Argentina,-34.15942511,-58.94803117,world_ports_master.csv,REAL,845
Comodoro Rivadavia,Argentina,-45.83393149,-67.44977008,world_ports_master.csv,REAL,247
Izmail,Ukraine,45.3361036815363,28.809837102212,world_ports_master.csv,REAL,483
Reni,Ukraine,45.4240515296119,28.2901221207608,world_ports_master.csv,REAL,407
Olvia,Ukraine,46.8100467793335,31.9543977064548,world_ports_master.csv,REAL,422
Kherson,Ukraine,46.6179021362684,32.5989873359488,world_ports_master.csv,REAL,344
Giurgiulesti Port,Moldova,45.4707205964173,28.206595262686,world_ports_master.csv,REAL,253
Tulcea,Romania,45.1920103931536,28.7886705598508,world_ports_master.csv,REAL,26
Galati,Romania,45.4379403448606,28.0734618468282,world_ports_master.csv,REAL,73
Romportmet,Romania,45.3953256724457,28.0203945312693,world_ports_master.csv,REAL,210
Braila,Romania,45.2824621701414,27.9871222166606,world_ports_master.csv,REAL,129
Azov,Russian Federation,47.1194455879615,39.3816632115377,world_ports_master.csv,REAL,1555
Otago,New Zealand,-45.8476195945422,170.590031129251,world_ports_master.csv,REAL,330
Khalifa Bin Salman,Bahrain,26.2546428806082,50.6789666064565,world_ports_master.csv,REAL,1
Puerto Limon,Costa Rica,9.98826473647318,-83.0245088550091,world_ports_master.csv,REAL,46
Holyhead,United Kingdom,53.3181889475652,-4.62866147589909,world_ports_master.csv,REAL,75
Trapani,Italy,38.0113167053456,12.5073974867508,world_ports_master.csv,REAL,66
Eilat,Israel,29.5318039070984,34.9422234742842,world_ports_master.csv,REAL,76
Moji,Japan,33.9568605158736,130.985351393628,world_ports_master.csv,REAL,2119
Ronne,Denmark,55.0927407885952,14.6904805769816,world_ports_master.csv,REAL,180
Dongguan,China,22.8895469826739,113.584833339607,world_ports_master.csv,REAL,1152
Nanjing,China,32.1959101173504,119.050359343128,world_ports_master.csv,REAL,1173
Jiaxing,China,30.6878561089801,121.270628815618,world_ports_master.csv,REAL,890
Rosslare,Ireland,52.2543483480501,-6.33909785766805,world_ports_master.csv,REAL,124
Bantry Bay,Ireland,51.6806888202889,-9.46015800565171,world_ports_master.csv,REAL,0
Larne,United Kingdom,54.8448615116484,-5.79205088381862,world_ports_master.csv,REAL,66
Khalifa Port,United Arab Emirates,24.8063011338021,54.6931452546069,world_ports_master.csv,REAL,2299
Hamad Port,Qatar,25.0199084210527,51.6189139089543,world_ports_master.csv,REAL,1248
Shanghai (Yangshan),China,30.6150855074278,122.074785341805,world_ports_master.csv,REAL,5266
Mawan,China,22.4789636055732,113.873818471647,world_ports_master.csv,REAL,4187
Dachan Bay,China,22.546940821745,113.85636713537,world_ports_master.csv,REAL,537
Qianhai Bay,China,22.5172621132649,113.871572497511,world_ports_master.csv,REAL,34
King Abdullah Port,Saudi Arabia,22.5180255857748,39.0951887006265,world_ports_master.csv,REAL,751
Posorja,Ecuador,-2.69339409519944,-80.2479460324887,world_ports_master.csv,REAL,235
Port of Yeosu,Korea,34.7505094880521,127.760942471547,world_ports_master.csv,REAL,415
Yarimca,Türkiye,40.7608107893611,29.7488694654866,world_ports_master.csv,REAL,2786
Itapoa,Brazil,-26.1828954289828,-48.6043273827437,world_ports_master.csv,REAL,684
Siam Seaport,Thailand,13.1198552915062,100.889379400773,world_ports_master.csv,REAL,4572
Diliskelesi,Türkiye,40.7678043374208,29.5283064825096,world_ports_master.csv,REAL,4301
Kattupalli,India,13.3028360623488,80.3478454189246,world_ports_master.csv,REAL,357
Hazira,India,21.0867418434348,72.646256828019,world_ports_master.csv,REAL,1238
Naha,Japan,26.2326412690527,127.66954585426,world_ports_master.csv,REAL,1727
Omaezaki,Japan,34.6250476792131,138.219962363022,world_ports_master.csv,REAL,399
Chu Lai,Vietnam,15.4738614798003,108.639054619355,world_ports_master.csv,REAL,186
Borusan,Türkiye,40.4131247962243,29.0881976177508,world_ports_master.csv,REAL,1875
El Dekheila,Egypt,31.14295533289,29.8103749314518,world_ports_master.csv,REAL,1615
Porto de Itaguai,Brazil,-22.9363023408376,-43.8183637077484,world_ports_master.csv,REAL,899
Vila Do Conde,Brazil,-1.53781657469435,-48.7345342973385,world_ports_master.csv,REAL,1039
Rades (La Goulette),Tunisia,36.8146759471096,10.2984800220361,world_ports_master.csv,REAL,390
Almirante,Panama,9.28642792699186,-82.3897241224871,world_ports_master.csv,REAL,100
Ambarli,Türkiye,40.965797949643,28.6729728083661,world_ports_master.csv,REAL,3490
Angra Dos Reis,Brazil,-23.0128503762572,-44.3144741630998,world_ports_master.csv,REAL,8
Cam Pha,Vietnam,21.0502255319232,107.371424851142,world_ports_master.csv,REAL,135
Cape Flattery,Australia,-14.9730575833507,145.339482781973,world_ports_master.csv,REAL,52
Chicago,United States,41.6822313735937,-87.5624950701724,world_ports_master.csv,REAL,77
Coquimbo,Chile,-29.9500494383848,-71.3314143801603,world_ports_master.csv,REAL,56
Iloilo,Philippines,10.7085785079489,122.59006959958,world_ports_master.csv,REAL,426
Karumba,Australia,-17.4908860977605,140.832039903067,world_ports_master.csv,REAL,6
Hibikinada,Japan,33.941937840797,130.795011704055,world_ports_master.csv,REAL,1603
Launceston,Australia,-41.4313788427337,147.125886413452,world_ports_master.csv,REAL,4
Melilla,Spain,35.2868620535435,-2.93050098948725,world_ports_master.csv,REAL,37
Mina Salman,Bahrain,26.1915358163903,50.6100103379679,world_ports_master.csv,REAL,113
Mourilyan,Australia,-17.6000425684945,146.122146080819,world_ports_master.csv,REAL,23
Nanaimo,Canada,49.1617229180209,-123.926189514121,world_ports_master.csv,REAL,32
Ngqura,South Africa,-33.8069513827286,25.6944148119478,world_ports_master.csv,REAL,612
Nordenham,Germany,53.4979311862011,8.50507620214729,world_ports_master.csv,REAL,943
Okrika,Nigeria,4.72272091472972,7.08654006264632,world_ports_master.csv,REAL,17
Port of Virginia,United States,36.9364539978554,-76.3200234036896,world_ports_master.csv,REAL,1275
Shuaiba,Kuwait,29.0394783129701,48.1670519806477,world_ports_master.csv,REAL,1345
Stralsund,Germany,54.3053792428804,13.1068211619353,world_ports_master.csv,REAL,190
Sullom Voe,United Kingdom,60.4544256661783,-1.28282481532811,world_ports_master.csv,REAL,35
Wallhamn,Sweden,58.011733063392,11.7024164015154,world_ports_master.csv,REAL,143
Ust-Danube,Ukraine,45.4662009182142,29.7064870208289,world_ports_master.csv,REAL,0
Port of Skadovsk,Ukraine,46.1058683253467,32.9115025917419,world_ports_master.csv,REAL,1
Kismayo,Somalia,-0.373401277064594,42.54931257818,world_ports_master.csv,REAL,54
Jazan,Saudi Arabia,16.8797436617626,42.5430314066133,world_ports_master.csv,REAL,16
Orkney,United Kingdom,58.9919835061103,-2.96908937022578,world_ports_master.csv,REAL,122
Escravos (Oil Terminal),Nigeria,5.61400785901825,5.19640769993147,world_ports_master.csv,REAL,44
Bilhorod-Dnistrovskyi,Ukraine,46.1804036974437,30.3750211015391,world_ports_master.csv,REAL,7
Alexandroupoli,Greece,40.8403616309158,25.887359441583,world_ports_master.csv,REAL,65
Gizo,Solomon Islands,-8.09952979820565,156.846438882596,world_ports_master.csv,REAL,0
Ringgi,Solomon Islands,-8.12224498693555,157.111182514454,world_ports_master.csv,REAL,6
Savusavu,Fiji,-16.7759189322337,179.334325122034,world_ports_master.csv,REAL,4
Nabouwalu,Fiji,-16.9405230422117,178.660563505589,world_ports_master.csv,REAL,5
Lughughi,Solomon Islands,-11.6236126215107,160.081157490295,world_ports_master.csv,REAL,2
Rennell Island,Solomon Islands,-11.6848509209843,160.299320283363,world_ports_master.csv,REAL,12
Cat Lai (Saigon New Port),Vietnam,10.7683557993276,106.802314203887,world_ports_master.csv,REAL,4635
Cherbourg,France,49.655379095774,-1.61847914589287,world_ports_master.csv,REAL,134
Dundee,United Kingdom,56.4637207666989,-2.94450417948409,world_ports_master.csv,REAL,90
Rosyth,United Kingdom,56.0214856619621,-3.44313459625687,world_ports_master.csv,REAL,79
Kirkcaldy,United Kingdom,56.1147755265155,-3.14971603713671,world_ports_master.csv,REAL,33
Burntisland,United Kingdom,56.0560945117685,-3.23638613968683,world_ports_master.csv,REAL,5
Methil,United Kingdom,56.1822586394065,-3.00765099412697,world_ports_master.csv,REAL,23
South Riding Point,The Bahamas,26.6210271283921,-78.2241285413328,world_ports_master.csv,REAL,0
Sillamae,Estonia,59.4226297894933,27.7338600315862,world_ports_master.csv,REAL,421
Petropavlovsk-Kamchatskiy,Russian Federation,53.0332619164265,158.631048363351,world_ports_master.csv,REAL,324
Ponce,Puerto Rico,17.9733223862256,-66.6152344721323,world_ports_master.csv,REAL,23
Tanga,Tanzania,-5.0560326269058,39.1171123545215,world_ports_master.csv,REAL,115
Ras Al Khafji,Saudi Arabia,28.4147323996188,48.5244701173789,world_ports_master.csv,REAL,0
La Romana,Dominican Republic,18.4160730915466,-68.9593187195149,world_ports_master.csv,REAL,20
Key West,United States,24.5548014733239,-81.8100568709545,world_ports_master.csv,REAL,2
Charlottetown,Canada,46.2316967110366,-63.1166534319293,world_ports_master.csv,REAL,33
Pula,Croatia,44.8741700251469,13.8392530036061,world_ports_master.csv,REAL,32
Zadar,Croatia,44.0897130462853,15.2607865309825,world_ports_master.csv,REAL,96
Porto Santo,Portugal,33.0605860945201,-16.3133803337206,world_ports_master.csv,REAL,39
Mossel Bay,South Africa,-34.1781985568769,22.1465413863415,world_ports_master.csv,REAL,0
Sasebo,Japan,33.1557424704352,129.713785297223,world_ports_master.csv,REAL,391
Wyndham,Australia,-15.4511143497895,128.102970768958,world_ports_master.csv,REAL,34
Talcahuano,Chile,-36.6983629713831,-73.1020863242871,world_ports_master.csv,REAL,58
Haugesund,Norway,59.4147786597557,5.2552680463389,world_ports_master.csv,REAL,48
Honningsvag,Norway,70.9836257610763,25.9680488043574,world_ports_master.csv,REAL,12
Kirkenes,Norway,69.7287053076888,30.0649131338882,world_ports_master.csv,REAL,21
Mangalia,Romania,43.8005305276448,28.5799822807141,world_ports_master.csv,REAL,107
Zirku Island,United Arab Emirates,24.8851758085943,53.0746754938844,world_ports_master.csv,REAL,139
Sidi Kerir,Egypt,31.0958825329663,29.6187321299824,world_ports_master.csv,REAL,365
Romano,Albania,41.3810167971348,19.4173810928145,world_ports_master.csv,REAL,205
Rosales,Argentina,-38.9248396352984,-62.0517066076161,world_ports_master.csv,REAL,0
Punta Loyola,Argentina,-51.6047139479164,-69.0085335960805,world_ports_master.csv,REAL,14
Del Guazu,Argentina,-33.9022236109114,-58.8801658248711,world_ports_master.csv,REAL,98
Fray Bentos,Uruguay,-33.1162789404565,-58.2807492676191,world_ports_master.csv,REAL,40
Punta Pereira,Uruguay,-34.222531984962,-58.0606068017207,world_ports_master.csv,REAL,118
Nueva Palmira,Uruguay,-33.8819295815197,-58.4179178084523,world_ports_master.csv,REAL,346
Guamare,Brazil,-5.10520576884598,-36.3162482112367,world_ports_master.csv,REAL,0
Itacoatiara,Brazil,-3.1499933769484,-58.4416954597526,world_ports_master.csv,REAL,213
Limboh,Cameroon,4.00584729245621,9.12945300765468,world_ports_master.csv,REAL,73
Point Tupper,Canada,45.5880112918144,-61.3472479982897,world_ports_master.csv,REAL,144
Lewisporte,Canada,49.2489131508019,-55.0487713005087,world_ports_master.csv,REAL,17
Gaspe,Canada,48.8262003819533,-64.4423492187465,world_ports_master.csv,REAL,33
Holyrood,Canada,47.4261735404774,-53.1127992310698,world_ports_master.csv,REAL,6
Guayacan,Chile,-29.9696592017806,-71.3554962475977,world_ports_master.csv,REAL,78
Pulandian,China,39.3752863333034,121.731583051574,world_ports_master.csv,REAL,9
Qushan Island,China,30.4565874342441,122.28231082736,world_ports_master.csv,REAL,273
Zhuhai,China,21.9493590971629,113.200731191862,world_ports_master.csv,REAL,2414
Gulei,China,23.7909562617756,117.600010342984,world_ports_master.csv,REAL,582
Guangao,China,23.2306071713215,116.762324970768,world_ports_master.csv,REAL,811
Luanjiakou,China,37.7862459853249,120.639330162113,world_ports_master.csv,REAL,222
Dafeng,China,33.2334089562871,120.808235191763,world_ports_master.csv,REAL,582
Lushun,China,38.8066972023242,121.12785864757,world_ports_master.csv,REAL,228
Luoyuan,China,34.6020028619169,119.588884233258,world_ports_master.csv,REAL,868
Tumaco,Colombia,1.81800783227047,-78.739999979684,world_ports_master.csv,REAL,19
Banana,Democratic Republic of the Congo,-6.01089224336675,12.4026443090903,world_ports_master.csv,REAL,29
Punta Morales,Costa Rica,10.0635741973388,-84.9658228624696,world_ports_master.csv,REAL,10
Dhekelia,Cyprus,34.9781071046976,33.7426797885656,world_ports_master.csv,REAL,11
Stigsnaes,Denmark,55.2100713784248,11.2596223057961,world_ports_master.csv,REAL,203
Barahona,Dominican Republic,18.2085243026209,-71.087694858661,world_ports_master.csv,REAL,23
Puerto Viejo,Dominican Republic,18.345111098521,-70.8355266999162,world_ports_master.csv,REAL,14
Ras Gharib,Egypt,28.3445642535532,33.1097191315154,world_ports_master.csv,REAL,0
Zeit Bay,Egypt,27.8161621640394,33.5801485093014,world_ports_master.csv,REAL,4
Ras Shukheir,Egypt,28.1285102857574,33.2826172757473,world_ports_master.csv,REAL,0
Runavik,Faroe Islands,62.1182180024117,-6.72550779737778,world_ports_master.csv,REAL,56
Fuglafjordur,Faroe Islands,62.2306455903381,-6.79519354623625,world_ports_master.csv,REAL,126
Berre,France,43.4568801912925,5.14852279621845,world_ports_master.csv,REAL,47
Antifer,France,49.6582872779937,0.138068294076236,world_ports_master.csv,REAL,30
Gamba,Gabon,-2.82327283921813,9.99937842338455,world_ports_master.csv,REAL,24
Supsa,Georgia,42.0240988103469,41.7295724208667,world_ports_master.csv,REAL,23
Stade,Germany,53.6442906538775,9.50698894126009,world_ports_master.csv,REAL,1207
Hvalfjordur,Iceland,64.3943275968169,-21.4425365961286,world_ports_master.csv,REAL,2
Helguvik,Iceland,64.0047518023801,-22.5478138352957,world_ports_master.csv,REAL,32
Vizhinjam,India,8.36856104748015,76.993736641428,world_ports_master.csv,REAL,55
Karwar,India,14.7698923706459,74.1341444434512,world_ports_master.csv,REAL,63
Port Blair,India,11.676789659007,92.7224725576251,world_ports_master.csv,REAL,149
Kharg Island,Iran,29.2430727915583,50.335074434646,world_ports_master.csv,REAL,91
Lavan,Iran,26.7905436961137,53.3501575546447,world_ports_master.csv,REAL,53
Tarbert,Ireland,52.5877265070623,-9.3686722868087,world_ports_master.csv,REAL,28
Santa Panagia,Italy,37.1122670681517,15.2635698674245,world_ports_master.csv,REAL,237
Falconara,Italy,43.6427024844064,13.3868650013902,world_ports_master.csv,REAL,66
Vasto,Italy,42.1712347009254,14.7151306826349,world_ports_master.csv,REAL,57
Gaeta,Italy,41.2278193884162,13.5725796752305,world_ports_master.csv,REAL,200
Torre Annunziata,Italy,40.7435129959628,14.4540497893323,world_ports_master.csv,REAL,88
Port Kaiser,Jamaica,17.8589155733473,-77.6035712685255,world_ports_master.csv,REAL,4
Okpo (Geoje),Korea,34.8851935777372,128.7070472034,world_ports_master.csv,REAL,252
Puerto Sandino,Nicaragua,12.1656483441302,-86.7680670560747,world_ports_master.csv,REAL,44
Tan Tan,Morocco,28.4734197765415,-11.3549935335566,world_ports_master.csv,REAL,21
Bijela,Montenegro,42.4477169652261,18.6534339688346,world_ports_master.csv,REAL,1
Baie De Prony,New Caledonia,-22.353635768907,166.890361409355,world_ports_master.csv,REAL,80
Derna,Libya,32.761648007927,22.6551138745386,world_ports_master.csv,REAL,7
Hadera,Israel,32.4710776765136,34.8798724076142,world_ports_master.csv,REAL,35
Chekka,Lebanon,34.3255970067883,35.7193112068275,world_ports_master.csv,REAL,64
Aamchit,Lebanon,34.1401653025321,35.6295826821323,world_ports_master.csv,REAL,45
Mokpo,Korea,34.7610418298541,126.396902105949,world_ports_master.csv,REAL,444
Jinhae,Korea,35.1368098108452,128.663986056492,world_ports_master.csv,REAL,44
Taboguilla,Panama,8.8088374617976,-79.5576068221251,world_ports_master.csv,REAL,2330
Bialla,Papua New Guinea,-5.30561773305497,151.000062959131,world_ports_master.csv,REAL,16
Pisco (General San Martin),Peru,-13.7688698506776,-76.2436575686978,world_ports_master.csv,REAL,148
La Pampilla,Peru,-11.9263168057,-77.1484338156767,world_ports_master.csv,REAL,179
Eten,Peru,-6.97221703809285,-79.864560387107,world_ports_master.csv,REAL,45
Mollendo,Peru,-17.0411936418092,-72.0057844359403,world_ports_master.csv,REAL,94
Supe,Peru,-10.7978359836361,-77.7505978682411,world_ports_master.csv,REAL,31
Slavyanka,Russian Federation,42.8715243743688,131.397897326689,world_ports_master.csv,REAL,294
Sabetta,Russian Federation,71.2685422977887,72.1109553363133,world_ports_master.csv,REAL,349
Salif,Yemen,15.3169166182557,42.6736742475775,world_ports_master.csv,REAL,70
Shuqaiq,Saudi Arabia,17.6283957836864,42.0779551591398,world_ports_master.csv,REAL,33
Rota,Spain,36.6190523750678,-6.32415841030005,world_ports_master.csv,REAL,15
Mahon,Spain,39.8927402634657,4.26637309349765,world_ports_master.csv,REAL,25
San Ciprian,Spain,43.7085215885856,-7.45958444373281,world_ports_master.csv,REAL,161
Galle,Sri Lanka,6.0316176410085,80.2267827964668,world_ports_master.csv,REAL,41
Bashayer,Sudan,19.3907845405067,37.3178703686159,world_ports_master.csv,REAL,236
Landskrona,Sweden,55.8630689874397,12.8309863736997,world_ports_master.csv,REAL,255
Tartous,Syria,34.9033691141865,35.8689365887395,world_ports_master.csv,REAL,109
Baniyas,Syria,35.1858646499974,35.9421606838848,world_ports_master.csv,REAL,3
Anping,Taiwan Province of China,22.9744474218755,120.160318140284,world_ports_master.csv,REAL,221
Suao,Taiwan Province of China,24.5953552721171,121.86932576231,world_ports_master.csv,REAL,167
Mtwara,Tanzania,-10.2608605099218,40.2042547130292,world_ports_master.csv,REAL,76
Feodosiya,Ukraine,45.0293823831506,35.3924866301352,world_ports_master.csv,REAL,2
Canakkale,Türkiye,40.103456196747,26.3800824445946,world_ports_master.csv,REAL,161
Jebel Dhanna,United Arab Emirates,24.174505328853,52.5910418293556,world_ports_master.csv,REAL,144
Das Island,United Arab Emirates,25.1459398379326,52.8754554358407,world_ports_master.csv,REAL,335
Catia La Mar,Venezuela,10.5976081963712,-67.0567861684697,world_ports_master.csv,REAL,27
La Salina,Venezuela,10.3696516319543,-71.4585019048218,world_ports_master.csv,REAL,34
Van Phong,Vietnam,12.5040628840733,109.283625429454,world_ports_master.csv,REAL,281
Ash Shihr,Yemen,14.6944993583033,49.5436480987972,world_ports_master.csv,REAL,2
Rudum Terminal,Yemen,13.9931436850754,47.914459003825,world_ports_master.csv,REAL,6
Ras Isa Terminal,Yemen,15.2506749411968,42.6176409513343,world_ports_master.csv,REAL,29
Mokha,Yemen,13.2999773445722,43.2338128020907,world_ports_master.csv,REAL,0
Pengerang,Malaysia,1.3409833539977,104.161861035667,world_ports_master.csv,REAL,2094
Kimanis,Malaysia,5.69823512877678,115.810788401596,world_ports_master.csv,REAL,87
Kunak,Malaysia,4.69406464844105,118.256394118897,world_ports_master.csv,REAL,44
Tawau,Malaysia,4.25500727463273,117.870156155841,world_ports_master.csv,REAL,259
Isabel,Philippines,10.9016363100407,124.435542094056,world_ports_master.csv,REAL,172
Amlan,Philippines,9.43641763273019,123.239191695115,world_ports_master.csv,REAL,79
Calaca,Philippines,13.9185658619298,120.815044368299,world_ports_master.csv,REAL,304
Balayan,Philippines,13.9338211230468,120.747827620769,world_ports_master.csv,REAL,23
Pachi,Greece,37.9696159587141,23.3816454307986,world_ports_master.csv,REAL,88
Lavrion,Greece,37.7047701201238,24.061820872762,world_ports_master.csv,REAL,139
Chalkis,Greece,38.4560580996744,23.5895460303669,world_ports_master.csv,REAL,78
Kali Limenes,Greece,34.9285278588392,24.8048231924303,world_ports_master.csv,REAL,57
Atherinolakos,Greece,35.0038689611542,26.1418512438075,world_ports_master.csv,REAL,6
Psakhna,Greece,38.5642654328339,23.5967771337502,world_ports_master.csv,REAL,46
San Nicolas,Greece,38.3543626726989,22.6787373051707,world_ports_master.csv,REAL,119
Henza Island,Japan,26.3607518705613,127.966400053085,world_ports_master.csv,REAL,299
Namikata,Japan,34.1196075765848,132.935391919819,world_ports_master.csv,REAL,442
Kanokawa,Japan,34.1831070337709,132.430998786464,world_ports_master.csv,REAL,172
Nakagusukuwan,Japan,26.2233693144092,127.787555078582,world_ports_master.csv,REAL,138
Mutsure,Japan,33.9744124326445,130.866156798389,world_ports_master.csv,REAL,219
Chofu,Japan,34.0095394269591,131.006350386306,world_ports_master.csv,REAL,262
Kinwan,Japan,26.4211708877825,127.842058562891,world_ports_master.csv,REAL,227
Saiki,Japan,32.9813660016647,131.905714426269,world_ports_master.csv,REAL,512
Owase,Japan,34.0714440465658,136.210395464368,world_ports_master.csv,REAL,51
